GENERATED ON,SITE ID,STATUS,Planned Kiosk Type,PPT ID,ADDRESS,CITY,STATE,POSTCODE,BOROUGH,LATITUDE,LONGITUDE,CROSS STREET 1,CROSS STREET 2,CORNER LOCATION,COMMUNITY BOARD,COUNCIL DISTRICT,CENSUS TRACT,NTA,BBL,BIN,INSTALLATION DATE,ACTIVATION DATE,WIFI STATUS,WIFI LAST TS,TABLET STATUS,TABLET LAST TS,PHONE STATUS,DIALER LAST TS,LOCATION
2025-09-20 12:00:00.593,bx-01-145854,Live,Link 1.0,145854,217 EAST 138 STREET,Bronx,NY,10451,Bronx,40.81225338,-73.92866453,PARK AVENUE,CANAL PLACE,NW,201,8,2005100,Mott Haven-Port Morris,2023400001,2000969,2017-06-23 20:00:00.000,2017-10-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81225338, -73.92866453)"
2025-09-20 12:00:00.593,bx-01-145916,Live,Link 1.0,145916,197 LINCOLN AVENUE,Bronx,NY,10451,Bronx,40.81015856,-73.92788597,EAST 137 STREET,3 AVENUE,NW,201,8,2005100,Mott Haven-Port Morris,2023180022,2000780,2017-08-30 20:00:00.000,2018-02-21 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81015856, -73.92788597)"
2025-09-20 12:00:00.593,bx-01-145917,Live,Link 1.0,145917,200 EAST 138 STREET,Bronx,NY,10451,Bronx,40.81244091,-73.92925029,PARK AVENUE,CANAL STREET WEST,SE,201,8,2005100,Mott Haven-Port Morris,2023220028,2094027,2017-08-30 20:00:00.000,2017-10-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81244091, -73.92925029)"
2025-09-20 12:00:00.593,bx-01-146023,Live,Link 1.0,146023,374 WILLIS AVENUE,Bronx,NY,10454,Bronx,40.81212659,-73.9205525,EAST 143 STREET,EAST 142 STREET,SE,201,8,2004100,Mott Haven-Port Morris,2022870009,2103815,2017-12-11 19:00:00.000,2018-04-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81212659, -73.9205525)"
2025-09-20 12:00:00.593,bx-01-146024,Live,Link 1.0,146024,249 WILLIS AVENUE,Bronx,NY,10454,Bronx,40.80966819,-73.92262283,EAST 138 STREET,EAST 139 STREET,SW,201,8,2003900,Mott Haven-Port Morris,2023010023,2000591,2017-12-11 19:00:00.000,2018-04-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.80966819, -73.92262283)"
2025-09-20 12:00:00.593,bx-01-146044,Live,Link 1.0,146044,3125 3 AVENUE,Bronx,NY,10451,Bronx,40.82202219,-73.91195254,EAST 159 STREET,EAST 158 STREET,SW,201,17,2006900,Melrose South-Mott Haven North,2023800051,2000000,2018-01-13 19:00:00.000,2018-04-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.82202219, -73.91195254)"
2025-09-20 12:00:00.593,bx-01-146045,Live,Link 1.0,146045,563 ST. ANN'S AVENUE,Bronx,NY,10455,Bronx,40.81447081,-73.91295433,EAST 149 STREET,WESTCHESTER AVENUE,NW,201,17,2007100,Melrose South-Mott Haven North,2022760001,2000000,2018-01-13 19:00:00.000,2018-06-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81447081, -73.91295433)"
2025-09-20 12:00:00.593,bx-01-146046,Live,Link 1.0,146046,301 MORRIS AVENUE,Bronx,NY,10451,Bronx,40.81255748,-73.92624362,EAST 139 STREET,EAST 140 STREET,MIDBLOCK,201,8,2005100,Mott Haven-Port Morris,2023330054,2000956,2018-01-13 19:00:00.000,2018-07-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81255748, -73.92624362)"
2025-09-20 12:00:00.593,bx-01-146049,Live,Link 1.0,146049,289 MORRIS AVENUE,Bronx,NY,10451,Bronx,40.81207894,-73.92658962,EAST 139 STREET,EAST 140 STREET,MIDBLOCK,201,8,2005100,Mott Haven-Port Morris,2023330031,2000953,2018-01-13 19:00:00.000,2018-07-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81207894, -73.92658962)"
2025-09-20 12:00:00.593,bx-01-146053,Live,Link 1.0,146053,211 ST. ANN'S AVENUE,Bronx,NY,10454,Bronx,40.80628664,-73.91795518,EAST 137 STREET,EAST 138 STREET,NW,201,8,2002500,Mott Haven-Port Morris,2022650050,2000051,2018-02-11 19:00:00.000,2018-07-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.80628664, -73.91795518)"
2025-09-20 12:00:00.593,bx-01-146054,Live,Link 1.0,146054,601 EAST 138 STREET,Bronx,NY,10454,Bronx,40.80638485,-73.91624535,ST ANN'S AVENUE,CYPRESS AVENUE,MIDBLOCK,201,8,2002702,Mott Haven-Port Morris,2025510065,2003635,2018-02-11 19:00:00.000,2018-07-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.80638485, -73.91624535)"
2025-09-20 12:00:00.593,bx-01-146055,Live,Link 1.0,146055,468 BROOK AVENUE,Bronx,NY,10455,Bronx,40.81284091,-73.91607435,EAST 146 STREET,EAST 147 STREET,SE,201,8,2004300,Mott Haven-Port Morris,2022720005,2090711,2018-02-11 19:00:00.000,2018-05-30 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81284091, -73.91607435)"
2025-09-20 12:00:00.593,bx-01-146056,Live,Link 1.0,146056,520 BROOK AVENUE,Bronx,NY,10455,Bronx,40.81439418,-73.91518065,EAST 148 STREET,EAST 149 STREET,NE,201,8,2004300,Mott Haven-Port Morris,2022750001,2000118,2018-02-11 19:00:00.000,2018-05-30 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81439418, -73.91518065)"
2025-09-20 12:00:00.593,bx-01-146060,Live,Link 1.0,146060,530 EAST 138 STREET,Bronx,NY,10454,Bronx,40.80710778,-73.91834301,BROOK AVENUE,ST ANNS AVENUE,MIDBLOCK,201,8,2002500,Mott Haven-Port Morris,2022650035,2000040,2018-02-11 19:00:00.000,2018-07-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.80710778, -73.91834301)"
2025-09-20 12:00:00.593,bx-01-146062,Live,Link 1.0,146062,624 MELROSE AVENUE,Bronx,NY,10455,Bronx,40.81801655,-73.91679096,EAST 152 STREET,EAST 151 STREET,MIDBLOCK,201,17,2006700,Melrose South-Mott Haven North,2023740034,2001345,2018-02-24 19:00:00.000,2018-04-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81801655, -73.91679096)"
2025-09-20 12:00:00.593,bx-01-146063,Live,Link 1.0,146063,776 MELROSE AVENUE,Bronx,NY,10451,Bronx,40.82211198,-73.91484908,EAST 158 STREET,EAST 157 STREET,SE,201,17,2006900,Melrose South-Mott Haven North,2023790007,2114613,2018-02-24 19:00:00.000,2018-04-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.82211198, -73.91484908)"
2025-09-20 12:00:00.593,bx-01-146065,Live,Link 1.0,146065,844 ST. ANN'S AVENUE,Bronx,NY,10456,Bronx,40.82233792,-73.90942748,EAST 161 STREET,EAST 159 STREET,SE,201,17,2007100,Melrose South-Mott Haven North,2026190010,2004358,2018-03-03 19:00:00.000,2018-04-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.82233792, -73.90942748)"
2025-09-20 12:00:00.593,bx-01-146066,Live,Link 1.0,146066,610 MELROSE AVENUE,Bronx,NY,10455,Bronx,40.81737983,-73.91707813,EAST 151 STREET,EAST 150 STREET,SE,201,17,2006500,Melrose South-Mott Haven North,2023740009,2097082,2018-03-03 19:00:00.000,2018-04-29 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81737983, -73.91707813)"
2025-09-20 12:00:00.593,bx-01-146074,Live,Link 1.0,146074,680 MELROSE AVENUE,Bronx,NY,10455,Bronx,40.81939415,-73.91616313,EAST 154 STREET,EAST 153 STREET,SW,201,17,2006700,Melrose South-Mott Haven North,2023750006,2001366,2018-03-03 19:00:00.000,2018-05-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.81939415, -73.91616313)"
2025-09-20 12:00:00.593,bx-01-146075,Live,Link 1.0,146075,250 BROOK AVENUE,Bronx,NY,10454,Bronx,40.80775593,-73.91900611,EAST 138 STREET,EAST 139 STREET,NE,201,8,2003900,Mott Haven-Port Morris,2022660001,2000054,2018-03-18 20:00:00.000,2018-05-20 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.80775593, -73.91900611)"
2025-09-20 12:00:00.593,bx-01-146083,Live,Link 1.0,146083,296 WILLIS AVENUE,Bronx,NY,10454,Bronx,40.8102552,-73.92192323,EAST 140 STREET,EAST 139 STREET,SE,201,8,2003900,Mott Haven-Port Morris,2022840008,2127513,2018-05-01 20:00:00.000,2018-06-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8102552, -73.92192323)"
2025-09-20 12:00:00.593,bx-01-146086,Live,Link 1.0,146086,216 WILLIS AVENUE,Bronx,NY,10454,Bronx,40.80829273,-73.92333228,EAST 137 STREET,EAST 136 STREET,SE,201,8,2002500,Mott Haven-Port Morris,2022810006,2118034,2018-05-16 20:00:00.000,2018-07-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.80829273, -73.92333228)"
2025-09-20 12:00:00.593,bx-02-100042,Live,Link 5G,100042,1102 LONGFELLOW AVENUE,Bronx,NY,10459,Bronx,40.8266802,-73.8877631,LONGFELLOW AVENUE,WHITLOCK AVENUE,MIDBLOCK,202,17,2012102,Hunts Point,2027570085,2006291,2022-08-07 20:00:00.000,2022-10-17 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8266802, -73.8877631)"
2025-09-20 12:00:00.593,bx-02-106058,Live,Link 5G,106058,700 FAILE STREET,Bronx,NY,10474,Bronx,40.8147397,-73.886191,SPOFFORD AVENUE,FAILE STREET,NW,202,17,2009300,Hunts Point,2027630106,2006511,2022-06-15 20:00:00.000,2022-07-19 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8147397, -73.886191)"
2025-09-20 12:00:00.593,bx-02-108937,Live,Link 1.0,108937,994 EAST 163 STREET,Bronx,NY,10459,Bronx,40.8208896,-73.8940408,FOX STREET,TIFFANY STREET,SW,202,17,2008700,Longwood,2027120028,2005635,2021-11-21 19:00:00.000,2022-05-30 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8208896, -73.8940408)"
2025-09-20 12:00:00.593,bx-02-111492,Live,Link 1.0,111492,948 EAST 163 STREET,Bronx,NY,10459,Bronx,40.8209021,-73.8960554,KELLY STREET,INTERVALE AVENUE,SE,202,17,2008700,Longwood,2027030018,2005453,2022-02-11 19:00:00.000,2022-05-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8209021, -73.8960554)"
2025-09-20 12:00:00.593,bx-02-111546,Live,Link 1.0,111546,1025 East 163rd Street,Bronx,NY,10459,Bronx,40.8210579,-73.8921302,SOUTHERN BOULEVARD,SIMPSON STREET,MIDBLOCK,202,17,2015900,Hunts Point,2027240190,2005788,2022-02-06 19:00:00.000,2022-04-28 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8210579, -73.8921302)"
2025-09-20 12:00:00.593,bx-02-113121,Live,Link 1.0,113121,809 SOUTHERN BOULEVARD,Bronx,NY,10459,Bronx,40.8169525,-73.8957114,LONGWOOD AVENUE,INTERVALE AVENUE,MIDBLOCK,202,17,2008900,Hunts Point,2027210024,2005741,2022-03-09 19:00:00.000,2022-05-24 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8169525, -73.8957114)"
2025-09-20 12:00:00.593,bx-02-118973,Live,Link 1.0,118973,848 HUNTS POINT AVENUE,Bronx,NY,10474,Bronx,40.8176553,-73.8884619,GILBERT PLACE,LAFAYETTE AVENUE,SE,202,17,2011502,Hunts Point,2027620016,2006426,2021-12-07 19:00:00.000,2022-06-22 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8176553, -73.8884619)"
2025-09-20 12:00:00.593,bx-02-118974,Live,Link 1.0,118974,798 HUNTS POINT AVENUE,Bronx,NY,10474,Bronx,40.8164562,-73.8876715,COSTER STREET,LAFAYETTE AVENUE,SE,202,17,2011700,Hunts Point,2027630190,2006548,2021-12-06 19:00:00.000,2022-05-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8164562, -73.8876715)"
2025-09-20 12:00:00.593,bx-02-119034,Live,Link 1.0,119034,840 WESTCHESTER AVENUE,Bronx,NY,10459,Bronx,40.8197086,-73.9012951,LONGWOOD AVENUE,PROSPECT AVENUE,E,202,17,2008700,Longwood,2026890048,2115863,2022-02-24 19:00:00.000,2022-05-04 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8197086, -73.9012951)"
2025-09-20 12:00:00.593,bx-02-119044,Live,Link 1.0,119044,962 EAST 167 STREET,Bronx,NY,10459,Bronx,40.8267141,-73.8916437,SOUTHERN BOULEVARD,WESTCHESTER AVENUE,NW,202,17,2012701,Hunts Point,2027430030,2006149,2023-02-21 19:00:00.000,2023-04-26 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8267141, -73.8916437)"
2025-09-20 12:00:00.593,bx-02-123176,Live,Link 5G,123176,945 ALDUS STREET,Bronx,NY,10459,Bronx,40.8232189,-73.8916939,ALDUS STREET,WESTCHESTER AVENUE,SE,202,17,2011900,Hunts Point,2027430019,2006021,2023-01-31 19:00:00.000,2023-06-14 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8232189, -73.8916939)"
2025-09-20 12:00:00.593,bx-02-123197,Live,Link 1.0,123197,1041 WEST FARMS ROAD,Bronx,NY,10459,Bronx,40.8249375,-73.8916355,SOUTHERN BOULEVARD,W FARMS RD,MIDBLOCK,202,17,2012701,Hunts Point,2027440001,2006027,2022-03-02 19:00:00.000,2022-04-27 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8249375, -73.8916355)"
2025-09-20 12:00:00.593,bx-02-144220,Live,Link 5G,144220,783 BECK STREET,Bronx,NY,10459,Bronx,40.8172651,-73.8979885,BECK STREET,KELLY STREET,null,202,8,2008900,Hunts Point,2027090001,2100984,2022-06-30 20:00:00.000,2022-09-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8172651, -73.8979885)"
2025-09-20 12:00:00.593,bx-02-145542,Live,Link 1.0,145542,402 HUNTS POINT AVENUE,Bronx,NY,10474,Bronx,40.8097136,-73.8807035,EAST BAY AVENUE,DRAKE PARK SOUTH,MIDBLOCK,202,17,2011700,Hunts Point,2027720270,2114610,2021-12-09 19:00:00.000,2022-05-05 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8097136, -73.8807035)"
2025-09-20 12:00:00.593,bx-02-145554,Live,Link 1.0,145554,931 WESTCHESTER AVENUE,Bronx,NY,10459,Bronx,40.8218381,-73.8976484,ROGERS PLACE,INTERVALE AVENUE,NE,202,17,2012901,Longwood,2026990001,2100333,2022-02-09 19:00:00.000,2022-05-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8218381, -73.8976484)"
2025-09-20 12:00:00.593,bx-02-145558,Live,Link 1.0,145558,985 BRUCKNER BOULEVARD,Bronx,NY,10459,Bronx,40.8201151,-73.8910895,BRUCKNER EXPRESSWAY EXIT 46 EB,HUNTS POINT AVENUE,MIDBLOCK,202,17,2008900,Hunts Point,2027350028,2000000,2022-03-08 19:00:00.000,2022-06-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8201151, -73.8910895)"
2025-09-20 12:00:00.593,bx-02-145581,Live,Link 1.0,145581,501 BRUCKNER BOULEVARD,Bronx,NY,10455,Bronx,40.8100995,-73.9028615,EAST 149 STREET,AUSTIN PLACE,NE,202,8,2008300,Longwood,2026020030,2004120,2021-12-08 19:00:00.000,2022-05-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8100995, -73.9028615)"
2025-09-20 12:00:00.593,bx-02-145582,Live,Link 1.0,145582,1360 EAST BAY AVENUE,Bronx,NY,10474,Bronx,40.8089271,-73.8820819,EAST BAY AVENUE,VIELE AVENUE,null,202,17,2009300,Hunts Point,2027720213,2006920,2022-06-30 20:00:00.000,2022-11-28 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8089271, -73.8820819)"
2025-09-20 12:00:00.593,bx-02-145646,Live,Link 1.0,145646,890 HUNTS POINT AVENUE,Bronx,NY,10474,Bronx,40.8193276,-73.8894699,GARRISON AVENUE,BRUCKNER BOULEVARD,MIDBLOCK,202,17,2011502,Hunts Point,2027410001,2006003,2021-11-22 19:00:00.000,2022-05-01 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8193276, -73.8894699)"
2025-09-20 12:00:00.593,bx-02-150012,Live,Link 1.0,150012,1280 VIELE AVENUE,Bronx,NY,10474,Bronx,40.8066118,-73.8852154,COSTER STREET,FAILE STREET,SE,202,17,BX-93,Hunts Point,2027770196,2007012,2022-06-30 20:00:00.000,2022-12-01 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8066118, -73.8852154)"
2025-09-20 12:00:00.593,bx-02-152007,Live,Link 5G,152007,888 Westchester Avenue,Bronx,NY,10459,Bronx,40.8208057,-73.8989841,WESTCHESTER AVENUE,DAWSON STREET,SW,202,17,BX-87,Longwood,2026960030,null,2022-07-06 20:00:00.000,2022-09-26 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8208057, -73.8989841)"
2025-09-20 12:00:00.593,bx-02-152409,Live,Link 1.0,152409,928 LONGWOOD AVENUE,Bronx,NY,10455,Bronx,40.8180479,-73.8994977,LONGWOOD AVENUE,E 156TH STREET,NW,202,17,BX-85,Longwood,2026950025,null,2022-06-30 20:00:00.000,2022-08-29 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8180479, -73.8994977)"
2025-09-20 12:00:00.593,bx-02-152493,Live,Link 1.0,152493,1280 OAK POINT AVENUE,Bronx,NY,10474,Bronx,40.8103727,-73.886431,Oak Point Ave,Randall Ave,NW,202,17,BX-93,Hunts Point,2027720041,2006893,2022-11-08 19:00:00.000,2023-01-17 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8103727, -73.886431)"
2025-09-20 12:00:00.593,bx-02-152585,Live,Link 1.0,152585,1020 KELLY STREET,Bronx,NY,10459,Bronx,40.8239453,-73.8956821,KELLY STREET,TIFFANY STREET,NE,202,17,BX-131,Longwood,2027160001,null,2022-06-29 20:00:00.000,2022-09-11 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8239453, -73.8956821)"
2025-09-20 12:00:00.593,bx-02-153487,Live,Link 5G,153487,700 SOUTHERN BOULEVARD,Bronx,NY,10455,Bronx,40.8134356,-73.8988457,SOUTHERN BOULEVARD,BRUCKNER BOULEVARD,NE,202,8,BX-85,Longwood,2027290001,null,2022-07-08 20:00:00.000,2022-10-10 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8134356, -73.8988457)"
2025-09-20 12:00:00.593,bx-02-155725,Live,Link 5G,155725,751 BRUCKNER BOULEVARD,Bronx,NY,10455,Bronx,40.8145769,-73.89693,SOUTHERN BLVD,BRUCKNER BLVD,NW,202,8,BX-85,Longwood,2027290090,null,2022-10-21 20:00:00.000,2022-12-19 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8145769, -73.89693)"
2025-09-20 12:00:00.593,bx-02-155911,Live,Link 1.0,155911,1190 PROSPECT AVENUE,Bronx,NY,10459,Bronx,40.8264487,-73.8985543,REV JAMES A POLITE AVENUE,PROSPECT AVENUE,NW,202,17,BX-131,Longwood,2026930001,null,2022-07-06 20:00:00.000,2022-09-06 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8264487, -73.8985543)"
2025-09-20 12:00:00.593,bx-02-156328,Live,Link 1.0,156328,1251 EAST BAY AVENUE,Bronx,NY,10474,Bronx,40.8086054,-73.8869266,E Bay Ave,Oak Point Ave,NW,202,17,BX-93,Hunts Point,2027740281,2006950,2022-06-30 20:00:00.000,2022-12-01 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8086054, -73.8869266)"
2025-09-20 12:00:00.593,bx-02-157103,Live,Link 1.0,157103,995 WESTCHESTER AVENUE,Bronx,NY,10459,Bronx,40.8238585,-73.8939601,E 165TH STREET,WESTCHESTER AVENUE,SW,202,17,BX-129.01,Longwood,2027150049,null,2022-06-30 20:00:00.000,2022-09-18 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8238585, -73.8939601)"
2025-09-20 12:00:00.593,bx-02-157674,Live,Link 1.0,157674,540 SOUTHERN BOULEVARD,Bronx,NY,10455,Bronx,40.812112,-73.9038634,E 149TH STREET,TIMPSON PLACE,SE,202,8,BX-83,Longwood,2026037501,null,2022-11-16 19:00:00.000,2023-01-26 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.812112, -73.9038634)"
2025-09-20 12:00:00.593,bx-02-157804,Live,Link 5G,157804,1390 RANDALL AVENUE,Bronx,NY,10474,Bronx,40.8127792,-73.8814691,HALLECK STREET,DRAKE STREET,SW,202,17,BX-117,Hunts Point,2027690193,2097267,2022-06-29 20:00:00.000,2022-12-08 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8127792, -73.8814691)"
2025-09-20 12:00:00.593,bx-02-158315,Live,Link 1.0,158315,1251 REV JAMES POLITE AVE,Bronx,NY,10459,Bronx,40.8286736,-73.8965543,E 169TH STREET,HOME STREET,SW,202,17,BX-151,Morrisania-Melrose,2026940024,null,2023-02-21 19:00:00.000,2023-04-12 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8286736, -73.8965543)"
2025-09-20 12:00:00.593,bx-02-159084,Live,Link 1.0,159084,944A INTERVALE AVENUE,Bronx,NY,10459,Bronx,40.8213384,-73.896767,EAST  163 STREET,WESTCHESTER AVENUE,MIDBLOCK,202,17,2008700,Longwood,2027030025,2005456,2022-11-13 19:00:00.000,2023-02-05 19:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.8213384, -73.896767)"
2025-09-20 12:00:00.593,bx-02-160005,Live,Link 5G,160005,576 PROSPECT AVENUE,Bronx,NY,10455,Bronx,40.8129428,-73.9041112,FOX STREET,SOUTHERN BOULEVARD,SE,202,17,BX-83,Longwood,2026830108,null,2024-02-11 19:00:00.000,2024-05-02 20:00:00.000,up,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,down,2025-09-20 12:00:00.593,"(40.8129428, -73.9041112)"
2025-09-20 12:00:00.593,bx-03-118929,Live,Link 1.0,118929,860 MELROSE AVENUE,Bronx,NY,10451,Bronx,40.82364629,-73.91402994,EAST 160 STREET,EAST 161 STREET,NE,203,17,2014100,Morrisania-Melrose,2023820001,2001490,2018-06-04 20:00:00.000,2018-07-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.82364629, -73.91402994)"
2025-09-20 12:00:00.593,bx-03-146043,Live,Link 1.0,146043,871 BROOK AVENUE,Bronx,NY,10451,Bronx,40.82251879,-73.91069013,3 AVENUE,EAST 161 STREET,NW,203,17,2014100,Morrisania-Melrose,2023650029,2001203,2018-01-13 19:00:00.000,2018-04-23 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.82251879, -73.91069013)"
2025-09-20 12:00:00.593,bx-03-146064,Live,Link 1.0,146064,574 EAST 163 STREET,Bronx,NY,10456,Bronx,40.82392555,-73.90854944,3 AVENUE,EAGLE AVENUE,SE,203,17,2014100,Morrisania-Melrose,2026200025,2004376,2018-02-24 19:00:00.000,2018-05-30 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.82392555, -73.90854944)"
2025-09-20 12:00:00.593,bx-04-101603,Live,Link 1.0,101603,895 WALTON AVENUE,Bronx,NY,10452,Bronx,40.82765532,-73.92390599,EAST 161 STREET,EAST 164 STREET,NW,204,8,2019500,West Concourse,2024760057,2002919,2017-02-17 19:00:00.000,2017-05-10 20:00:00.000,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,up,2025-09-20 12:00:00.593,"(40.82765532, -73.92390599)"
